0,1,2,3
13.89930118221966,-2.5372260239801236,-1.734238251638811,4.513731140099035
11.320160120043788,-1.7385491491591405,1.5415627939240932,6.33846677328672
13.052523350568606,0.6932598882138278,-1.7131180600471303,7.807565055178417
-1.959463515905627,0.8361933620080427,2.8783545805723514,-1.8193294327104976
14.832987969989503,-1.7519446644227206,0.3442440966436209,3.2163790039903466
12.675953055648312,0.8839831646764202,0.5661186009415071,5.808860423370877
0.9785891586047117,-3.3109570090193605,0.41379039531224093,-0.4225503054119861
2.390154479089068,0.1770550138797272,0.033517585086645714,-0.3052966800154891
4.061329662683312,4.934980764605321,2.1506144788895667,-1.9902724289247298
2.326126318303901,1.9390693213317909,1.7889338323771753,0.7648778947228918
1.0152644865356961,-1.5672255014803462,-1.9067998370342096,-0.8452884895044072
0.6220777299923084,1.7690239760831616,4.170995980686937,-0.15587999177733436
12.98419721417386,-0.5926774709652765,-0.5430463488739228,2.4566553982683415
-2.1846240621973774,0.6070814958409736,-1.1458450148759585,0.22179766172978735
10.571551296916047,1.1797088374821183,0.4800565429728554,4.649278640855367
10.310960169965762,0.800499979698986,-2.8792280436019704,3.182057792434988
4.4385786510450185,3.121321905870011,5.212544959527039,-2.414607942279222
3.0246535051795735,1.7230397661761516,3.8036982895398244,-3.6552128195663247
2.4579266841860807,2.396607836724537,3.05888052629487,1.940916430643825
4.17671702161805,4.024556095149849,3.4701207184537863,-0.08827442542832702
0.8434414048255681,0.6867820470058947,-0.8894939908310912,-1.115249199357
5.181084805715598,3.9288039285452756,2.419099900159549,0.21980892786673972
2.924350326155861,0.9953767303502628,-1.2144631714487089,-1.7565500480861642
4.94249291116663,4.306016151608837,3.829730425342982,0.8738736478678941
-0.10151852357590735,0.37320103664687443,-1.9691395722503384,0.14689842588641056
-0.03449641313589822,-1.0203798460477371,-2.3938533922826464,-1.3895767581160872
12.14313153506885,1.0680018784872547,1.7314276209676285,4.174669191287025
14.023432361512734,-1.6537487816416678,1.2928733573619335,7.354226067180181
11.776430558149375,-3.3631151284630025,0.2601045613363074,4.095572589176161
4.441381392012353,4.163830199093112,4.857834559665447,-1.5974659794577466
10.878885159320124,-2.538807112463524,-1.4001653813647479,5.397226809319983
2.5154227395355035,3.089121097358862,4.0314974148812635,-3.9247769645792294
-0.6897707541389483,1.4123953096413857,1.3429736689702314,0.24911182134241466
-0.7191435663544353,1.5055265200058234,-1.9187307188834164,-0.7215260467584534
0.35811435090673505,0.8906191085246005,-0.14510092289843962,0.2757085263943811
4.805800847567349,4.937239162284174,2.519422904819714,0.7754555911785552
0.6678398003941713,0.019077004939968514,-0.06978776941878982,-0.8437440634837896
3.622713395986784,2.747372577257409,2.878303269913653,2.2647694838750256
4.760673581533666,2.2488991315713998,5.167208405365675,-0.7358161130156982
3.303256080738544,3.035019919929997,2.331288298401629,3.5073350211193026
14.007762603588862,0.5467453824524566,1.8430862455042765,1.5648086340223997
-0.6598423071181732,0.883183684818396,-0.051212429446331476,-0.15780837669846642
11.815434631794165,-1.2309277340125357,-0.26293958880974494,5.64634008942118
3.1724153254323215,2.4344971885585105,3.420710975085676,2.0207324796834807
9.876841240926105,-1.3646933670100188,1.1001832782754362,5.949205273692353
2.8277934801973053,-0.4222831168066008,-0.7102318409700658,-1.5056955703488062
-1.242152883426927,0.5032460445664126,2.3662350965884786,-0.5721165751173083
11.081493723748476,-1.0480914824421805,0.4601027203348135,5.608616568472848
2.998066352254611,2.9448771698242338,4.551022372142517,-0.4291321839912047
10.864246932287351,-0.039924649078180816,-0.06185250812221458,1.5914520227211346
12.8904363209469,-0.7826031567311891,-1.1403184838737894,7.837810408245825
3.5950108310065936,1.8380815964011068,5.46748035662824,0.3123977473278282
1.1120197722177396,-0.5963974986556256,-0.7622691922104692,0.954114861943685
5.009289831167825,2.2286313818128107,3.7767642380201645,1.1492032643292767
-0.9502919425023015,0.6457394076090496,1.8709506659468027,-3.2065277026799635
0.726407410562878,-0.12346058801894158,-1.6519941182895947,-1.7073950217368281
11.665354190764992,-0.767965643355504,1.8518599321753975,5.136602558344719
1.5673169373348204,0.5322025559908038,1.3816149344200137,0.013509314767906875
4.16726899460755,5.850453937176832,1.8943947248887723,-0.077971434854364
11.920150117104026,-0.22733326873403167,1.0200778211002093,5.770673453748312
12.301023349914098,-0.3545874411573188,2.2922798520703798,4.953405112595157
2.8666784337870457,-0.20318832119836006,-0.005444704368200701,1.3954291543602342
5.562209943180354,2.635366159762398,3.2465950563359627,0.01788432358465858
2.601150891427266,1.1161060853756433,1.6007021635538274,-0.4858637116221861
13.477786629565628,0.4012066747416412,-0.800130965627403,5.086311065188157
-0.6402794525186667,1.3934343029137088,-1.5839411811211161,-2.2476641569052855
14.880210994183955,1.6490930135862132,1.473200432690587,8.183106503297847
10.732940958706173,-1.7859988882379545,1.8418868380894207,3.6086965356500524
2.908622992426334,2.92063445586565,2.8091085830301994,-0.1935147047088382
-3.897471384082854,-2.9290986959266885,-0.9965723793911381,0.9556907431938766
0.7698316378109139,0.3404437607315744,1.1241486711957085,-1.4112983085562008
6.687701574820018,3.8664645431598594,3.0695407251254894,-2.381682289099871
5.600475467014219,5.08684986299969,2.7388888760521284,-1.0230366881124333
1.3714024272561514,-1.7228852951989375,0.6653825358960905,0.9917335229176782
4.3035901183141885,4.120527776752967,1.534226388515035,1.0528571015023387
9.612654082409875,0.8417618784748151,-1.4625190932181849,3.5026053422341716
12.486284187629778,0.6369056687478553,-0.607765132716378,4.913006065825027
4.321696191437982,4.1222851331520545,4.801072122033876,1.8493293190663014
14.532415775065319,-0.21718346016740991,-1.6117613124064902,4.673236210100469
5.683624988043046,1.8758905928605722,3.1441560670213162,-2.2001135246651837
0.4278954325591925,1.3915972378398795,1.7428614315513438,-1.3189245030440686
12.116340645820763,0.4151186071302482,-1.3052895059185108,7.148409294215421
0.4417605782660773,-1.2522739943112897,0.4768604971709395,0.22680218211056025
4.041230953663125,3.2241266052603565,4.202062811963448,-1.7169181253995394
12.606316742893913,0.11278923628028678,1.299299795937538,6.465045842453666
12.561143866101277,-1.259257481538099,1.4826550088666401,5.878498704875453
0.3260581404390155,-3.1816691440001548,1.8669882483646627,-0.7327310432246917
12.916107899159076,-0.02946798061719272,-1.4328252635115188,5.128808671265908
13.41323222566097,0.2075942674965398,-1.224501916844906,4.594811973280828
-0.4725878284763544,-0.45283223145814305,1.5821523663519863,1.791200638125391
12.542873612444588,-0.17946616389225942,1.991586901155055,1.748537142409452
-2.1680280793602336,-3.066122055168927,0.7564932680162648,-0.5299109089720864
0.5771418997059055,-0.242902093218895,-1.6174626250602586,-2.2013747771253467
5.979617858672308,3.621652064269142,3.82752294170631,0.9549192487938489
0.4515437189633561,0.13038988457694367,-0.045846180790665554,-3.8636071522924995
